study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB12449	SAMEA3879600	ERS1066734	ERX1365473	ERR1293901	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293901/ERR1293901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293901/ERR1293901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293901/ERR1293901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293901/ERR1293901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS95277876ST-27-0-0_14s001714-3-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS95277876ST-27-0-0_14s001714-3-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS95277876ST-27-0-0_14s001714-3-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS95277876ST-27-0-0_14s001714-3-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293901	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293901		
PRJEB12449	SAMEA3879601	ERS1066735	ERX1365474	ERR1293902	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293902/ERR1293902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293902/ERR1293902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293902/ERR1293902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293902/ERR1293902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293902	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293902		
PRJEB12449	SAMEA3879601	ERS1066735	ERX1365475	ERR1293903	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293903/ERR1293903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293903/ERR1293903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293903/ERR1293903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293903/ERR1293903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-3-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-3-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-3-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-3-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/003/ERR1293903	ftp.sra.ebi.ac.uk/vol1/err/ERR129/003/ERR1293903		
PRJEB12449	SAMEA3879601	ERS1066735	ERX1365476	ERR1293904	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293904/ERR1293904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293904/ERR1293904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293904/ERR1293904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293904/ERR1293904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-4-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-4-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-4-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-4-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293904	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293904		
PRJEB12449	SAMEA3879601	ERS1066735	ERX1365477	ERR1293905	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293905/ERR1293905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293905/ERR1293905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293905/ERR1293905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293905/ERR1293905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS84954772ST-27-0-0_14s001452-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/005/ERR1293905	ftp.sra.ebi.ac.uk/vol1/err/ERR129/005/ERR1293905		
PRJEB12449	SAMEA3879602	ERS1066736	ERX1365478	ERR1293906	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293906/ERR1293906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293906/ERR1293906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293906/ERR1293906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293906/ERR1293906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-4-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-4-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-4-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-4-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/006/ERR1293906	ftp.sra.ebi.ac.uk/vol1/err/ERR129/006/ERR1293906		
PRJEB12449	SAMEA3879602	ERS1066736	ERX1365479	ERR1293907	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293907/ERR1293907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293907/ERR1293907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293907/ERR1293907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293907/ERR1293907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/007/ERR1293907	ftp.sra.ebi.ac.uk/vol1/err/ERR129/007/ERR1293907		
PRJEB12449	SAMEA3879602	ERS1066736	ERX1365480	ERR1293908	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293908/ERR1293908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293908/ERR1293908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293908/ERR1293908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293908/ERR1293908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-3-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-3-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-3-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-3-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/008/ERR1293908	ftp.sra.ebi.ac.uk/vol1/err/ERR129/008/ERR1293908		
PRJEB12449	SAMEA3879602	ERS1066736	ERX1365481	ERR1293909	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293909/ERR1293909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293909/ERR1293909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293909/ERR1293909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293909/ERR1293909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-2-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-2-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-2-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS43563715ST-27-0-0_14s001730-2-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/009/ERR1293909	ftp.sra.ebi.ac.uk/vol1/err/ERR129/009/ERR1293909		
PRJEB12449	SAMEA3879603	ERS1066737	ERX1365482	ERR1293910	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293910/ERR1293910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293910/ERR1293910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293910/ERR1293910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293910/ERR1293910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-3-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-3-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-3-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-3-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/000/ERR1293910	ftp.sra.ebi.ac.uk/vol1/err/ERR129/000/ERR1293910		
PRJEB12449	SAMEA3879603	ERS1066737	ERX1365483	ERR1293911	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293911/ERR1293911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293911/ERR1293911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293911/ERR1293911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293911/ERR1293911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-2-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-2-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-2-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-2-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293911	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293911		
PRJEB12449	SAMEA3879603	ERS1066737	ERX1365484	ERR1293912	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293912/ERR1293912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293912/ERR1293912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293912/ERR1293912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293912/ERR1293912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293912	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293912		
PRJEB12449	SAMEA3879603	ERS1066737	ERX1365485	ERR1293913	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293913/ERR1293913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293913/ERR1293913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293913/ERR1293913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293913/ERR1293913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-4-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-4-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-4-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS65862658ST-27-0-0_14s001800-4-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/003/ERR1293913	ftp.sra.ebi.ac.uk/vol1/err/ERR129/003/ERR1293913		
PRJEB12449	SAMEA3879604	ERS1066738	ERX1365486	ERR1293914	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293914/ERR1293914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293914/ERR1293914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293914/ERR1293914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293914/ERR1293914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293914	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293914		
PRJEB12449	SAMEA3879604	ERS1066738	ERX1365487	ERR1293915	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293915/ERR1293915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293915/ERR1293915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293915/ERR1293915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293915/ERR1293915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/005/ERR1293915	ftp.sra.ebi.ac.uk/vol1/err/ERR129/005/ERR1293915		
PRJEB12449	SAMEA3879604	ERS1066738	ERX1365488	ERR1293916	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293916/ERR1293916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293916/ERR1293916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293916/ERR1293916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293916/ERR1293916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/006/ERR1293916	ftp.sra.ebi.ac.uk/vol1/err/ERR129/006/ERR1293916		
PRJEB12449	SAMEA3879604	ERS1066738	ERX1365489	ERR1293917	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293917/ERR1293917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293917/ERR1293917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293917/ERR1293917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293917/ERR1293917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-4-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-4-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-4-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS15137911ST-27-0-0_14s001799-4-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/007/ERR1293917	ftp.sra.ebi.ac.uk/vol1/err/ERR129/007/ERR1293917		
PRJEB12449	SAMEA3879605	ERS1066739	ERX1365490	ERR1293918	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293918/ERR1293918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293918/ERR1293918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293918/ERR1293918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293918/ERR1293918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS42570301ST-27-0-0_14s001703-1-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS42570301ST-27-0-0_14s001703-1-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS42570301ST-27-0-0_14s001703-1-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS42570301ST-27-0-0_14s001703-1-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/008/ERR1293918	ftp.sra.ebi.ac.uk/vol1/err/ERR129/008/ERR1293918		
PRJEB12449	SAMEA3879605	ERS1066739	ERX1365491	ERR1293919	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293919/ERR1293919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293919/ERR1293919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293919/ERR1293919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293919/ERR1293919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS42570301ST-27-0-0_14s001703-3-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS42570301ST-27-0-0_14s001703-3-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS42570301ST-27-0-0_14s001703-3-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS42570301ST-27-0-0_14s001703-3-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/009/ERR1293919	ftp.sra.ebi.ac.uk/vol1/err/ERR129/009/ERR1293919		
